"Name","Nationality","Team","Position","Age","Age Ranking","Appearences","Appearences Ranking","Lineups","Lineups Ranking","Minutes","Minutes Ranking","Shots Total","Shots Total Ranking","Shots on Target","Shots on Target Ranking","Goals","Goals Ranking","Assists","Assists Ranking","Passes Total","Passes Total Ranking","Key Passes","Key Passes Ranking","Tackles","Tackles Ranking","Blocks","Blocks Ranking","Interceptions","Interceptions Ranking","Duels Total","Duels Total Ranking","Duels Won","Duels Won Ranking","Attempted Dribbles","Attempted Dribbles Ranking","Successful Dribbles","Successful Dribbles Ranking","Fouls Drawn","Fouls Drawn Ranking","Yellow Cards","Yellow Cards Ranking","Second Yellow Cards","Second Yellow Cards Ranking","Red Cards","Red Cards Ranking","Penalties Scored","Penalties Scored Ranking","Penalties Missed","Penalties Missed Ranking","Participations in Goals","Participations in Goals Ranking","Minutes per Goal","Minutes per Goal Ranking","Minutes per Participation","Minutes per Participation Ranking","Minutes per Assists","Minutes per Assists Ranking","Penalty Conversion","Penalty Conversion Ranking","On Target Conversion per Total Shots","On Target Conversion per Total Shots Ranking","Shots per Goal","Shots per Goal Ranking","Goal Conversion per Total Shots","Goal Conversion per Total Shots Ranking","Goal Conversion per Shots on Target","Goal Conversion per Shots on Target Ranking","Pencertage of Key Passes per Total Passes","Pencertage of Key Passes per Total Passes Ranking","Key Passes per Assist","Key Passes per Assist Ranking","Total Passes per Assist","Total Passes per Assist Ranking","Percentage of Successful Dribbles","Percentage of Successful Dribbles Ranking","Percentage of Duels Won","Percentage of Duels Won Ranking","Minutes per Yellow Card","Minutes per Yellow Card Ranking","Minutes per Red Card","Minutes per Red Card Ranking"
"Christian","Brazil","Atletico Paranaense","Midfielder",24,608,32,61,25,92,2124,105,19,118,6,160,2,114,0,273,931,110,24,95,35,94,6,106,25,97,235,95,103,153,14,253,8,259,41,60,6,53,0,27,0,49,0,47,0,21,2,194,1062,65,1062,54,,273,,58,31.57894736842105,387,9.5,94,10.526315789473683,192,33.33333333333333,124,2.577873254564984,302,,273,,273,57.14285714285714,351,43.829787234042556,491,354,278,,74
"Ramon","Brazil","Flamengo","Defender",23,686,12,425,8,359,660,400,4,387,0,491,0,289,0,273,285,369,4,373,20,211,1,321,8,298,70,388,48,317,15,245,10,222,10,319,1,393,0,27,0,49,0,47,0,21,0,373,,289,,373,,273,,58,0,491,,289,0,289,,491,1.4035087719298245,416,,273,,273,66.66666666666666,213,68.57142857142857,48,660,93,,74
"Fernando Sobral","Brazil","Ceara","Midfielder",30,275,36,10,35,10,3014,24,23,86,7,139,0,289,1,140,1551,20,30,55,99,2,13,38,39,42,419,7,210,8,53,55,39,37,56,25,2,279,0,27,1,3,0,47,0,21,1,259,,289,3014,5,3014,8,,58,30.434782608695656,391,,289,0,289,0,289,1.9342359767891684,359,30,10,1551,8,73.58490566037736,160,50.11933174224343,325,1507,19,3014,2
"Praxedes","Brazil","RB Bragantino","Midfielder",22,773,20,269,16,230,1227,263,18,129,5,192,2,114,3,38,441,280,19,131,15,272,4,158,9,282,201,147,87,199,34,122,22,108,43,53,4,128,0,27,0,49,0,47,1,4,5,70,613.5,141,245.4,259,409,205,0,47,27.77777777777778,409,9,99,11.11111111111111,184,40,102,4.308390022675737,161,6.333333333333333,183,147,208,64.70588235294117,263,43.28358208955223,503,306.75,319,,74
"Emerson Júnior","Brazil","Internacional","Goalkeeper",24,608,0,717,0,623,0,709,0,564,0,491,0,289,0,273,0,705,0,565,0,613,0,414,0,569,0,691,0,683,0,605,0,580,0,629,0,515,0,27,0,49,0,47,0,21,0,373,,289,,373,,273,,58,,564,,289,,564,,491,,705,,273,,273,,605,,691,,515,,74
"Pedro Rangel","Brazil","Fluminense","Goalkeeper",24,608,0,717,0,623,0,709,0,564,0,491,0,289,0,273,0,705,0,565,0,613,0,414,0,569,0,691,0,683,0,605,0,580,0,629,0,515,0,27,0,49,0,47,0,21,0,373,,289,,373,,273,,58,,564,,289,,564,,491,,705,,273,,273,,605,,691,,515,,74
"Max","Brazil","Cuiaba","Midfielder",23,686,15,365,13,268,1003,313,22,94,6,160,1,172,0,273,362,320,13,195,14,284,1,321,5,362,104,305,46,326,27,157,16,155,8,359,2,279,0,27,0,49,0,47,0,21,1,259,1003,76,1003,67,,273,,58,27.27272727272727,410,22,11,4.545454545454546,278,16.666666666666664,245,3.591160220994475,224,,273,,273,59.25925925925925,335,44.230769230769226,485,501.5,164,,74
"Emersonn","Brazil","Atletico Paranaense","Attacker",20,877,0,717,0,623,0,709,0,564,0,491,0,289,0,273,0,705,0,565,0,613,0,414,0,569,0,691,0,683,0,605,0,580,0,629,0,515,0,27,0,49,0,47,0,21,0,373,,289,,373,,273,,58,,564,,289,,564,,491,,705,,273,,273,,605,,691,,515,,74
"Fágner","Brazil","Corinthians","Defender",35,103,35,17,35,10,3047,19,12,214,5,192,0,289,1,140,2032,3,45,16,74,7,10,54,55,7,297,43,166,25,39,95,21,112,44,48,6,53,0,27,1,3,0,47,0,21,1,259,,289,3047,3,3047,4,,58,41.66666666666667,274,,289,0,289,0,289,2.2145669291338583,337,45,1,2032,1,53.84615384615385,396,55.892255892255896,179,507.8333333333333,159,3047,1
"Willian Oliveira","Brazil","Ceara","Midfielder",31,232,5,551,3,498,280,526,3,421,1,391,0,289,0,273,166,452,2,449,4,461,0,414,5,362,33,491,16,483,2,496,2,445,5,425,0,515,0,27,0,49,0,47,0,21,0,373,,289,,373,,273,,58,33.33333333333333,355,,289,0,289,0,289,1.2048192771084338,437,,273,,273,100,1,48.484848484848484,378,,515,,74
"Gustavo Silva","Brazil","Corinthians","Attacker",27,410,37,2,21,153,2068,113,23,86,8,122,2,114,3,38,585,213,25,87,16,257,2,250,14,203,313,36,127,84,123,8,54,14,48,36,2,279,0,27,0,49,0,47,0,21,5,70,1034,70,413.6,177,689.3333333333334,145,,58,34.78260869565217,353,11.5,67,8.695652173913043,219,25,173,4.273504273504273,164,8.333333333333334,147,195,181,43.90243902439025,501,40.57507987220447,559,1034,39,,74
"Alerrandro","Brazil","RB Bragantino","Attacker",24,608,24,191,7,386,764,368,15,166,10,97,4,46,2,73,148,471,8,274,8,373,1,321,4,393,123,277,43,339,10,320,4,366,19,201,1,393,0,27,0,49,0,47,0,21,6,55,191,262,127.33333333333333,348,382,217,,58,66.66666666666666,48,3.75,248,26.666666666666668,41,40,102,5.405405405405405,104,4,228,74,257,40,520,34.959349593495936,623,764,72,,74
"Carlos Eduardo","Brazil","Atletico Paranaense","Attacker",28,355,22,228,11,292,1005,311,14,179,4,226,1,172,0,273,192,427,13,195,13,297,0,414,8,298,184,171,72,238,41,87,19,126,29,123,2,279,0,27,0,49,0,47,0,21,1,259,1005,74,1005,65,,273,,58,28.57142857142857,396,14,37,7.142857142857142,247,25,173,6.770833333333333,57,,273,,273,46.34146341463415,487,39.130434782608695,575,502.5,163,,74
"Luan Silva","Brazil","Sao Paulo","Midfielder",25,526,17,323,13,268,1185,273,8,280,1,391,0,289,0,273,718,170,7,292,18,241,3,194,18,157,101,310,51,297,13,269,11,209,5,425,2,279,0,27,0,49,0,47,0,21,0,373,,289,,373,,273,,58,12.5,486,,289,0,289,0,289,0.9749303621169917,460,,273,,273,84.61538461538461,98,50.495049504950494,321,592.5,114,,74
"Gustavo Henrique","Brazil","Flamengo","Defender",31,232,21,251,17,216,1584,207,17,139,7,139,2,114,0,273,973,99,7,292,16,257,8,74,15,187,159,219,99,158,5,426,4,366,7,378,2,279,0,27,0,49,0,47,0,21,2,194,792,107,792,97,,273,,58,41.17647058823529,280,8.5,111,11.76470588235294,169,28.57142857142857,166,0.7194244604316548,481,,273,,273,80,110,62.264150943396224,89,792,70,,74
"Jean Mota","Brazil","Santos","Midfielder",31,232,23,214,21,153,1689,188,23,86,9,106,2,114,2,73,1292,38,28,67,44,56,3,194,18,157,192,161,106,141,18,221,10,222,42,55,6,53,0,27,1,3,0,47,0,21,4,108,844.5,99,422.25,173,844.5,122,,58,39.130434782608695,307,11.5,67,8.695652173913043,219,22.22222222222222,211,2.1671826625387,345,14,64,646,54,55.55555555555556,372,55.208333333333336,196,281.5,340,1689,28
"Yuri Alberto","Brazil","Internacional","Attacker",23,686,33,50,31,41,2696,42,74,2,44,2,12,5,3,38,648,190,28,67,12,307,5,127,7,319,386,11,144,52,39,95,18,137,46,44,7,24,0,27,0,49,0,47,0,21,15,11,224.66666666666666,242,179.73333333333332,307,898.6666666666666,113,,58,59.45945945945946,92,6.166666666666667,171,16.216216216216218,118,27.27272727272727,170,4.320987654320987,160,9.333333333333334,133,216,166,46.15384615384615,488,37.30569948186528,598,385.14285714285717,241,,74
"Nikão","Brazil","Atletico Paranaense","Midfielder",32,192,27,150,21,153,1993,125,35,40,16,39,3,70,5,11,883,129,54,9,21,206,4,158,17,169,244,87,139,60,42,85,26,79,62,15,6,53,0,27,0,49,1,22,0,21,8,30,664.3333333333334,132,249.125,256,398.6,209,100,1,45.714285714285715,235,11.666666666666666,66,8.571428571428571,223,18.75,240,6.115515288788222,73,10.8,113,176.6,193,61.904761904761905,306,56.9672131147541,158,332.1666666666667,300,,74
"Matheus França","Brazil","Flamengo","Defender",24,608,30,98,20,173,1899,142,15,166,8,122,2,114,2,73,1168,55,23,107,50,37,6,106,31,71,224,112,118,102,37,106,27,73,16,234,6,53,0,27,0,49,0,47,0,21,4,108,949.5,81,474.75,151,949.5,103,,58,53.333333333333336,135,7.5,140,13.333333333333334,147,25,173,1.9691780821917808,357,11.5,100,584,69,72.97297297297297,164,52.67857142857143,256,316.5,310,,74
"Everaldo","Brazil","Sport Recife","Attacker",30,275,17,323,14,255,1025,304,12,214,4,226,0,289,2,73,365,319,13,195,25,172,3,194,13,211,148,241,76,221,29,145,15,164,30,119,3,181,0,27,0,49,0,47,0,21,2,194,,289,512.5,140,512.5,184,,58,33.33333333333333,355,,289,0,289,0,289,3.5616438356164384,231,6.5,177,182.5,190,51.724137931034484,421,51.35135135135135,299,341.6666666666667,287,,74
"Dudu","Brazil","Atletico Goianiense","Defender",27,410,31,76,29,51,2275,87,4,387,0,491,0,289,1,140,1097,69,15,173,47,47,9,60,22,120,218,120,105,147,46,74,24,93,18,211,1,393,0,27,1,3,0,47,0,21,1,259,,289,2275,13,2275,21,,58,0,491,,289,0,289,,491,1.367365542388332,421,15,53,1097,20,52.17391304347826,416,48.1651376146789,385,2275,7,2275,15
"Osvaldo","Brazil","Fortaleza EC","Attacker",37,44,12,425,2,532,292,521,7,304,2,314,0,289,0,273,112,504,5,340,5,441,0,414,0,569,43,462,24,435,13,269,10,222,6,397,2,279,0,27,0,49,0,47,0,21,0,373,,289,,373,,273,,58,28.57142857142857,396,,289,0,289,0,289,4.464285714285714,143,,273,,273,76.92307692307693,131,55.81395348837209,184,146,462,,74
"Ricardo Ryller","Brazil","RB Bragantino","Midfielder",30,275,1,660,0,623,10,689,0,564,0,491,0,289,0,273,9,662,0,565,1,560,0,414,0,569,2,671,1,653,0,605,0,580,0,629,0,515,0,27,0,49,0,47,0,21,0,373,,289,,373,,273,,58,,564,,289,,564,,491,0,565,,273,,273,,605,50,326,,515,,74
"Ronald","Brazil","Fortaleza EC","Midfielder",27,410,23,214,15,242,1382,240,9,266,4,226,0,289,0,273,562,225,18,143,53,31,2,250,12,226,203,142,114,118,40,89,31,57,22,177,3,181,0,27,1,3,0,47,0,21,0,373,,289,,373,,273,,58,44.44444444444444,243,,289,0,289,0,289,3.202846975088968,251,,273,,273,77.5,129,56.15763546798029,174,460.6666666666667,188,1382,36
"Hugo Souza","Brazil","Flamengo","Goalkeeper",25,526,8,499,7,386,693,388,0,564,0,491,0,289,0,273,144,474,0,565,0,613,0,414,0,569,2,671,2,635,0,605,0,580,0,629,0,515,0,27,0,49,0,47,0,21,0,373,,289,,373,,273,,58,,564,,289,,564,,491,0,565,,273,,273,,605,100,1,,515,,74
"Edu","Brazil","Atletico Paranaense","Defender",24,608,0,717,0,623,0,709,0,564,0,491,0,289,0,273,0,705,0,565,0,613,0,414,0,569,0,691,0,683,0,605,0,580,0,629,0,515,0,27,0,49,0,47,0,21,0,373,,289,,373,,273,,58,,564,,289,,564,,491,,705,,273,,273,,605,,691,,515,,74
"Raniele","Brazil","Bahia","Midfielder",28,355,11,446,1,573,281,524,5,358,3,271,0,289,0,273,178,445,4,373,14,284,2,250,8,298,50,440,31,394,3,467,2,445,5,425,1,393,0,27,0,49,0,47,0,21,0,373,,289,,373,,273,,58,60,82,,289,0,289,0,289,2.247191011235955,335,,273,,273,66.66666666666666,213,62,94,281,342,,74
"Matheus Donelli","Brazil","Corinthians","Goalkeeper",22,773,1,660,1,573,90,621,0,564,0,491,0,289,0,273,6,674,0,565,0,613,0,414,0,569,0,691,0,683,0,605,0,580,0,629,0,515,0,27,0,49,0,47,0,21,0,373,,289,,373,,273,,58,,564,,289,,564,,491,0,565,,273,,273,,605,,691,,515,,74
"Fernando Canesin","Brazil","Atletico Paranaense","Midfielder",32,192,14,386,7,386,599,414,5,358,2,314,1,172,0,273,177,446,3,414,8,373,2,250,8,298,72,378,29,406,8,350,5,340,10,319,3,181,0,27,0,49,0,47,0,21,1,259,599,143,599,125,,273,,58,40,285,5,204,20,70,50,48,1.694915254237288,378,,273,,273,62.5,294,40.27777777777778,563,199.66666666666666,427,,74
"Ramon","Brazil","America Mineiro","Midfielder",27,410,10,463,5,439,488,446,1,504,1,391,0,289,0,273,255,381,6,313,5,441,0,414,11,243,44,457,22,449,4,444,3,406,11,297,2,279,0,27,0,49,0,47,0,21,0,373,,289,,373,,273,,58,100,1,,289,0,289,0,289,2.3529411764705883,328,,273,,273,75,136,50,326,244,385,,74
"Michael","Brazil","Atletico-MG","Goalkeeper",29,318,0,717,0,623,0,709,0,564,0,491,0,289,0,273,0,705,0,565,0,613,0,414,0,569,0,691,0,683,0,605,0,580,0,629,0,515,0,27,0,49,0,47,0,21,0,373,,289,,373,,273,,58,,564,,289,,564,,491,,705,,273,,273,,605,,691,,515,,74
"Matheus Teixeira","Brazil","Bahia","Goalkeeper",25,526,16,335,16,230,1440,227,0,564,0,491,0,289,0,273,351,326,0,565,0,613,0,414,0,569,13,577,10,537,0,605,0,580,5,425,3,181,0,27,0,49,0,47,0,21,0,373,,289,,373,,273,,58,,564,,289,,564,,491,0,565,,273,,273,,605,76.92307692307693,35,480,178,,74
"Jonas Toró","Brazil","Atletico Goianiense","Attacker",25,526,13,410,0,623,297,519,6,330,2,314,1,172,0,273,126,492,2,449,5,441,0,414,4,393,38,475,18,476,11,297,9,243,2,530,2,279,0,27,0,49,0,47,0,21,1,259,297,219,297,229,,273,,58,33.33333333333333,355,6,173,16.666666666666664,105,50,48,1.5873015873015872,393,,273,,273,81.81818181818183,105,47.368421052631575,408,148.5,459,,74
"Joí­lson","Brazil","Chapecoense-sc","Defender",33,160,13,410,12,280,1023,306,4,387,1,391,0,289,0,273,293,357,2,449,9,357,9,60,2,466,76,370,39,352,0,605,0,580,4,453,0,515,0,27,0,49,0,47,0,21,0,373,,289,,373,,273,,58,25,418,,289,0,289,0,289,0.6825938566552902,485,,273,,273,,605,51.31578947368421,303,,515,,74
"Jefferson","Brazil","Atletico Goianiense","Defender",27,410,5,551,1,573,85,632,0,564,0,491,0,289,0,273,48,589,2,449,1,560,0,414,1,510,11,588,6,583,2,496,2,445,2,530,0,515,0,27,0,49,0,47,0,21,0,373,,289,,373,,273,,58,,564,,289,,564,,491,4.166666666666666,173,,273,,273,100,1,54.54545454545454,213,,515,,74
"Heitor","Brazil","Internacional","Defender",24,608,24,191,11,292,1150,277,7,304,4,226,0,289,2,73,524,239,8,274,32,108,1,321,16,176,137,254,71,243,22,193,8,259,15,246,4,128,0,27,0,49,0,47,0,21,2,194,,289,575,130,575,169,,58,57.14285714285714,102,,289,0,289,0,289,1.5267175572519083,399,4,228,262,144,36.36363636363637,537,51.82481751824818,288,287.5,335,,74
"João Carlos","Brazil","Cuiaba","Goalkeeper",36,74,4,578,4,458,360,497,0,564,0,491,0,289,0,273,91,527,0,565,0,613,0,414,0,569,1,684,1,653,0,605,0,580,1,575,0,515,0,27,0,49,0,47,0,21,0,373,,289,,373,,273,,58,,564,,289,,564,,491,0,565,,273,,273,,605,100,1,,515,,74
"Vladimir","Brazil","Santos","Goalkeeper",35,103,0,717,0,623,0,709,0,564,0,491,0,289,0,273,0,705,0,565,0,613,0,414,0,569,0,691,0,683,0,605,0,580,0,629,0,515,0,27,0,49,0,47,0,21,0,373,,289,,373,,273,,58,,564,,289,,564,,491,,705,,273,,273,,605,,691,,515,,74
"Matheus Barbosa","Brazil","Atletico Goianiense","Midfielder",30,275,11,446,5,439,384,483,7,304,4,226,1,172,1,140,185,436,6,313,6,418,3,194,7,319,41,468,20,461,9,334,6,306,6,397,0,515,0,27,0,49,0,47,0,21,2,194,384,192,192,300,384,214,,58,57.14285714285714,102,7,146,14.285714285714285,129,25,173,3.2432432432432434,249,6,186,185,189,66.66666666666666,213,48.78048780487805,373,,515,,74
"Jael","Brazil","Ceara","Attacker",36,74,23,214,12,280,811,355,16,157,7,139,2,114,3,38,226,400,16,164,2,532,0,414,0,569,123,277,53,289,10,320,7,277,6,397,7,24,0,27,0,49,1,22,0,21,5,70,405.5,186,162.2,318,270.3333333333333,246,100,1,43.75,256,8,124,12.5,152,28.57142857142857,166,7.079646017699115,48,5.333333333333333,207,75.33333333333333,253,70,190,43.08943089430895,507,115.85714285714286,487,,74
"William","Brazil","Juventude","Goalkeeper",26,473,0,717,0,623,0,709,0,564,0,491,0,289,0,273,0,705,0,565,0,613,0,414,0,569,0,691,0,683,0,605,0,580,0,629,0,515,0,27,0,49,0,47,0,21,0,373,,289,,373,,273,,58,,564,,289,,564,,491,,705,,273,,273,,605,,691,,515,,74
"João Paulo","Brazil","Juventude","Midfielder",39,9,2,631,2,532,159,581,1,504,0,491,0,289,0,273,155,463,0,565,2,532,2,250,6,345,9,602,2,635,0,605,0,580,0,629,0,515,0,27,0,49,0,47,0,21,0,373,,289,,373,,273,,58,0,491,,289,0,289,,491,0,565,,273,,273,,605,22.22222222222222,668,,515,,74
"Gabriel Novaes","Brazil","RB Bragantino","Attacker",25,526,16,335,4,458,527,436,9,266,2,314,1,172,3,38,143,477,6,313,14,284,2,250,6,345,96,327,49,306,20,204,12,195,11,297,3,181,0,27,0,49,0,47,0,21,4,108,527,155,131.75,343,175.66666666666666,261,,58,22.22222222222222,447,9,99,11.11111111111111,184,50,48,4.195804195804196,171,2,259,47.666666666666664,266,60,322,51.041666666666664,310,175.66666666666666,444,,74
"Alexandre Jesus","Brazil","Fluminense","Attacker",23,686,1,660,0,623,2,705,0,564,0,491,0,289,0,273,0,705,0,565,0,613,0,414,0,569,1,684,0,683,0,605,0,580,0,629,0,515,0,27,0,49,0,47,0,21,0,373,,289,,373,,273,,58,,564,,289,,564,,491,,705,,273,,273,,605,0,683,,515,,74
"Igor Inocêncio","Brazil","Ceara","Defender",26,473,15,365,12,280,1093,290,6,330,1,391,0,289,1,140,370,316,16,164,25,172,6,106,11,243,138,253,65,259,12,281,8,259,5,425,3,181,0,27,0,49,0,47,0,21,1,259,,289,1093,51,1093,87,,58,16.666666666666664,470,,289,0,289,0,289,4.324324324324325,159,16,49,370,110,66.66666666666666,213,47.10144927536232,412,364.3333333333333,261,,74
"Carlos Henrique","Brazil","Atletico Goianiense","Defender",23,686,0,717,0,623,0,709,0,564,0,491,0,289,0,273,0,705,0,565,0,613,0,414,0,569,0,691,0,683,0,605,0,580,0,629,0,515,0,27,0,49,0,47,0,21,0,373,,289,,373,,273,,58,,564,,289,,564,,491,,705,,273,,273,,605,,691,,515,,74
"Bruno Marques","Brazil","Santos","Attacker",25,526,2,631,0,623,18,675,0,564,0,491,0,289,0,273,11,652,0,565,0,613,0,414,0,569,11,588,5,595,2,496,1,506,0,629,0,515,0,27,0,49,0,47,0,21,0,373,,289,,373,,273,,58,,564,,289,,564,,491,0,565,,273,,273,50,426,45.45454545454545,450,,515,,74
"Viní­cius Kauê","Brazil","Atletico Paranaense","Defender",21,841,1,660,0,623,11,687,0,564,0,491,0,289,0,273,4,686,0,565,1,560,0,414,0,569,3,657,2,635,0,605,0,580,1,575,0,515,0,27,0,49,0,47,0,21,0,373,,289,,373,,273,,58,,564,,289,,564,,491,0,565,,273,,273,,605,66.66666666666666,51,,515,,74
"Charles","Brazil","Ceara","Midfielder",28,355,6,536,0,623,110,612,0,564,0,491,0,289,0,273,72,557,0,565,6,418,0,414,1,510,25,519,19,469,2,496,1,506,5,425,1,393,0,27,0,49,0,47,0,21,0,373,,289,,373,,273,,58,,564,,289,,564,,491,0,565,,273,,273,50,426,76,36,110,493,,74
"Renan Guedes","Brazil","Bahia","Defender",26,473,9,482,6,411,573,420,2,453,0,491,0,289,0,273,138,482,3,414,22,196,3,194,9,282,90,341,45,331,3,467,2,445,9,340,1,393,0,27,0,49,0,47,0,21,0,373,,289,,373,,273,,58,0,491,,289,0,289,,491,2.1739130434782608,344,,273,,273,66.66666666666666,213,50,326,573,123,,74
"Iago Maidana","Brazil","Sport Recife","Defender",28,355,4,578,3,498,248,545,0,564,0,491,0,289,0,273,123,495,0,565,2,532,5,127,4,393,15,569,7,573,0,605,0,580,1,575,2,279,0,27,0,49,0,47,0,21,0,373,,289,,373,,273,,58,,564,,289,,564,,491,0,565,,273,,273,,605,46.666666666666664,424,124,479,,74
"Juninho","Brazil","Bahia","Defender",29,318,9,482,9,336,810,356,8,280,3,271,1,172,1,140,465,265,4,373,7,401,3,194,13,211,60,414,39,352,3,467,3,406,3,490,0,515,0,27,0,49,0,47,0,21,2,194,810,105,405,180,810,126,,58,37.5,321,8,124,12.5,152,33.33333333333333,124,0.8602150537634409,473,4,228,465,93,100,1,65,70,,515,,74
"Léo Cittadini","Brazil","Atletico Paranaense","Midfielder",30,275,29,120,17,216,1695,187,11,228,6,160,0,289,1,140,757,160,8,274,29,133,10,54,25,97,188,165,91,191,22,193,14,175,36,88,3,181,0,27,0,49,0,47,0,21,1,259,,289,1695,23,1695,47,,58,54.54545454545454,119,,289,0,289,0,289,1.0568031704095113,450,8,151,757,44,63.63636363636363,277,48.40425531914894,381,565,132,,74
"Bruno Nazário","Brazil","America Mineiro","Midfielder",29,318,11,446,3,498,367,492,4,387,1,391,0,289,0,273,188,433,11,227,11,326,0,414,4,393,90,341,31,394,11,297,7,277,10,319,3,181,0,27,0,49,0,47,0,21,0,373,,289,,373,,273,,58,25,418,,289,0,289,0,289,5.851063829787234,85,,273,,273,63.63636363636363,277,34.44444444444444,628,122.33333333333333,482,,74
"Marquinhos","Brazil","Corinthians","Attacker",27,410,10,463,0,623,176,577,2,453,1,391,0,289,0,273,81,546,3,414,5,441,0,414,2,466,32,494,16,483,6,398,3,406,6,397,1,393,0,27,0,49,0,47,0,21,0,373,,289,,373,,273,,58,50,150,,289,0,289,0,289,3.7037037037037033,199,,273,,273,50,426,50,326,176,443,,74
"S. Tréllez","Colombia","Sport Recife","Attacker",34,131,30,98,6,411,825,352,14,179,6,160,1,172,0,273,196,423,10,241,9,357,2,250,10,265,152,231,57,279,23,184,15,164,4,453,5,92,0,27,0,49,0,47,0,21,1,259,825,103,825,90,,273,,58,42.857142857142854,259,14,37,7.142857142857142,247,16.666666666666664,245,5.1020408163265305,113,,273,,273,65.21739130434783,254,37.5,594,165,451,,74
"Darlan","Brazil","Gremio","Midfielder",26,473,11,446,4,458,418,473,7,304,2,314,0,289,2,73,336,334,7,292,6,418,2,250,11,243,43,462,11,527,5,426,2,445,2,530,2,279,0,27,0,49,0,47,0,21,2,194,,289,209,287,209,256,,58,28.57142857142857,396,,289,0,289,0,289,2.083333333333333,350,3.5,241,168,196,40,520,25.581395348837212,660,209,421,,74
"Marrony","Brazil","Atletico-MG","Attacker",25,526,7,516,2,532,241,549,3,421,1,391,0,289,1,140,70,559,2,449,4,461,0,414,3,423,28,503,14,500,6,398,3,406,4,453,2,279,0,27,0,49,0,47,0,21,1,259,,289,241,264,241,252,,58,33.33333333333333,355,,289,0,289,0,289,2.857142857142857,279,2,259,70,258,50,426,50,326,120.5,483,,74
"Y. Cabrera","Colombia","Cuiaba","Midfielder",34,131,10,463,4,458,362,495,3,421,2,314,0,289,2,73,174,447,5,340,6,418,1,321,3,423,38,475,12,520,2,496,2,445,4,453,1,393,0,27,0,49,0,47,0,21,2,194,,289,181,305,181,259,,58,66.66666666666666,48,,289,0,289,0,289,2.8735632183908044,277,2.5,255,87,244,100,1,31.57894736842105,645,362,264,,74
"J. Cuesta","Colombia","Internacional","Attacker",22,773,4,578,2,532,129,598,1,504,1,391,0,289,0,273,29,618,2,449,3,493,0,414,1,510,19,549,9,548,2,496,1,506,4,453,0,515,0,27,0,49,0,47,0,21,0,373,,289,,373,,273,,58,100,1,,289,0,289,0,289,6.896551724137931,52,,273,,273,50,426,47.368421052631575,408,,515,,74
"Léo Natel","Brazil","Corinthians","Attacker",27,410,3,606,0,623,18,675,0,564,0,491,0,289,0,273,13,649,2,449,0,613,0,414,0,569,6,627,3,619,0,605,0,580,1,575,0,515,0,27,0,49,0,47,0,21,0,373,,289,,373,,273,,58,,564,,289,,564,,491,15.384615384615385,5,,273,,273,,605,50,326,,515,,74
"Júnior Tavares","Brazil","Sport Recife","Defender",28,355,7,516,7,386,630,409,4,387,1,391,0,289,0,273,292,359,8,274,15,272,2,250,8,298,81,358,41,345,8,350,2,445,16,234,1,393,0,27,0,49,0,47,0,21,0,373,,289,,373,,273,,58,25,418,,289,0,289,0,289,2.73972602739726,287,,273,,273,25,568,50.617283950617285,319,630,103,,74
"H. Rodallega","Colombia","Bahia","Attacker",39,9,22,228,7,386,896,336,26,69,15,44,6,25,1,140,214,407,16,164,1,560,4,158,1,510,124,274,54,285,15,245,9,243,11,297,2,279,0,27,0,49,0,47,0,21,7,39,149.33333333333334,274,128,346,896,114,,58,57.692307692307686,100,4.333333333333333,230,23.076923076923077,58,40,102,7.476635514018691,37,16,49,214,167,60,322,43.54838709677419,496,448,199,,74
"Matheus Jussa","Brazil","Fortaleza EC","Midfielder",28,355,24,191,20,173,1759,170,12,214,5,192,0,289,0,273,753,162,13,195,27,148,4,158,23,113,180,177,81,212,23,184,18,137,15,246,7,24,0,27,0,49,0,47,0,21,0,373,,289,,373,,273,,58,41.66666666666667,274,,289,0,289,0,289,1.7264276228419653,376,,273,,273,78.26086956521739,127,45,467,251.28571428571428,375,,74
"E. Martí­nez","Uruguay","RB Bragantino","Midfielder",25,526,13,410,6,411,563,426,3,421,1,391,0,289,0,273,329,337,3,414,9,357,1,321,17,169,71,386,30,399,14,253,12,195,6,397,1,393,0,27,0,49,0,47,0,21,0,373,,289,,373,,273,,58,33.33333333333333,355,,289,0,289,0,289,0.911854103343465,469,,273,,273,85.71428571428571,90,42.25352112676056,534,563,133,,74
"J. Alvarado","Colombia","Atletico Paranaense","Midfielder",25,526,1,660,1,573,71,635,0,564,0,491,0,289,0,273,33,613,0,565,1,560,0,414,0,569,7,620,1,653,0,605,0,580,0,629,1,393,0,27,0,49,0,47,0,21,0,373,,289,,373,,273,,58,,564,,289,,564,,491,0,565,,273,,273,,605,14.285714285714285,676,71,501,,74
"Jajá","Brazil","Atletico Paranaense","Attacker",23,686,0,717,0,623,0,709,0,564,0,491,0,289,0,273,0,705,0,565,0,613,0,414,0,569,0,691,0,683,0,605,0,580,0,629,0,515,0,27,0,49,0,47,0,21,0,373,,289,,373,,273,,58,,564,,289,,564,,491,,705,,273,,273,,605,,691,,515,,74
